timestamp,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,roll,pitch,yaw,rc0,rc1,rc2,rc3, vol, cur,power
141.642263889,-0.095162496,-0.1825161576,1.2786682844,0,-0.4797512591,7.9893798828,-0.0155797067,-0.0038485828,-1.708180545,1486,1487,1642,1521,14.7239999771,14.208984375,209.213085612
141.740164995,-0.0937498137,-0.2227628082,1.2766362429,0,-1.0306756496,12.1102609634,-0.0158161756,-0.0176778059,-1.7051167158,1486,1486,1642,1518,14.7239999771,13.037109375,191.958398139
141.842429876,-0.0924042836,-0.2327667177,1.2692587376,0,0.4870967567,9.5387191773,-0.0153654228,-0.0290242229,-1.7000343217,1487,1488,1640,1518,14.734000206,9.375,138.131251931
141.941268921,-0.0932139009,-0.2292851806,1.189873457,0,-1.0721547604,7.5332231522,-0.0179415649,-0.036871197,-1.6890695048,1486,1487,1620,1520,14.734000206,5.224609375,76.9793956075
142.042941093,-0.090128772,-0.2246670127,0.8971533775,0,-0.773415029,7.2450742722,-0.0253314069,-0.0447073117,-1.6823198024,1487,1488,1508,1521,14.7760000229,4.00390625,59.1617188416
142.141316891,-0.076620467,-0.212599501,0.4827730656,0,-0.808242023,2.3496227264,-0.0318110205,-0.0532801377,-1.6764945132,1487,1488,1405,1521,14.7760000229,4.98046875,73.591406364
142.243656874,-0.0577924661,-0.2052318305,0.0427676179,0,-0.0845904425,6.1885061264,-0.0390150665,-0.0597086415,-1.6711265862,1487,1488,1405,1521,14.7760000229,3.857421875,56.9972657133
142.342441082,-0.0282729268,-0.1921883971,-0.5871697664,0,-1.3748071194,9.7471246719,-0.0322091364,-0.0618809507,-1.6647780055,1487,1488,1375,1521,14.861000061,18.9453125,281.546290219
142.444299936,-0.0235633776,-0.1759645939,-0.7285006046,0,-2.2528471947,8.4219198227,-0.0227090832,-0.0502437603,-1.6621292704,1486,1487,1376,1521,14.861000061,12.79296875,190.116309375
142.542896032,-0.0097375065,-0.1699215025,-0.7116050124,0,1.4465105534,13.4407129288,-0.0208084645,-0.0407912311,-1.659632839,1487,1488,1377,1521,14.859000206,13.818359375,205.3270048
142.645493984,-0.0098611107,-0.170492515,-0.7212758064,0,-0.8665422797,10.6285238266,-0.0145370348,-0.0408306841,-1.6536033804,1486,1486,1376,1521,14.859000206,13.18359375,195.895022247
142.743736982,-0.0078587839,-0.1704844534,-0.7140677571,0,-0.7502225041,8.4263839722,-0.0121516105,-0.0451658618,-1.6478007305,1486,1486,1345,1522,14.859000206,11.865234375,176.305520022
142.845767975,-0.0002715007,-0.168099761,-0.7101609111,0,-0.9078117013,8.7963724136,-0.0115339909,-0.0476743414,-1.6428973435,1486,1486,1323,1522,14.8599996567,10.64453125,158.17773072
142.944200993,-0.0069541996,-0.1570576131,-0.6987537146,0,1.5917348862,7.931230545,-0.0109562254,-0.0517749005,-1.6373287651,1486,1487,1280,1520,14.8599996567,11.279296875,167.61034769
143.046505928,-0.0055121076,-0.148575291,-0.701852262,0,1.2682904005,9.1553478241,-0.0139023261,-0.0577340518,-1.6285245737,1486,1486,1265,1522,14.8660001755,11.669921875,173.485060642
143.145262957,0.0025318088,-0.1430676132,-0.7022286057,0,-1.4122328758,9.6348934174,-0.013563748,-0.0602242061,-1.6265606339,1487,1486,1213,1520,14.8660001755,13.232421875,196.713185916
143.247627974,0.0029245128,-0.1142589897,-0.6928908825,0,0.2238406986,9.027053833,-0.0103303044,-0.0754916273,-1.6259083467,1487,1488,1189,1520,14.8620004654,12.109375,179.969536886
143.345880985,0.0050178068,-0.0940406397,-0.7012417316,0,-2.7653608322,11.4744510651,-0.0079568469,-0.0831634534,-1.6287477649,1486,1486,1162,1520,14.8620004654,14.404296875,214.07666686
143.448035002,-0.0110570621,-0.0462234467,-0.6933391094,0,-0.092107147,10.4471912384,-0.0065775261,-0.0883703532,-1.63947422,1487,1488,1157,1520,14.8620004654,13.134765625,195.208892832
143.54679203,-0.012211509,-0.0374180302,-0.6981428266,0,-2.5855326653,7.9654803276,-0.0074087172,-0.0908676903,-1.6442674187,1486,1488,1148,1522,14.8620004654,14.599609375,216.979401326
143.648997068,-0.0189158898,0.0435471758,-0.7076631784,0,-1.509303689,9.7912082672,-0.0077000504,-0.0928787577,-1.6596159326,1486,1488,1109,1522,14.857000351,12.744140625,189.339701738
143.747224092,-0.0161597878,0.0780830979,-0.6981380582,0,-1.4391883612,7.6703100205,-0.009579141,-0.0871367695,-1.6689900377,1487,1486,1108,1522,14.857000351,12.060546875,179.183549155
143.849830866,-0.0229061022,0.118062824,-0.7022977471,0,-1.7334839106,8.8792123795,-0.0146050888,-0.0791714319,-1.6819634931,1487,1488,1109,1522,14.8520002365,11.03515625,163.894143235
143.948078871,-0.0124270171,0.138046816,-0.7091237307,0,-2.0835018158,12.3842773438,-0.016248054,-0.0714930518,-1.6905813316,1486,1487,1110,1518,14.8520002365,11.5234375,171.146096475
144.049825907,-0.0072227712,0.1566343904,-0.6953698397,0,-1.9017955065,7.0781569481,-0.0164942651,-0.0666541548,-1.6963370201,1487,1488,1111,1518,14.8489999771,12.451171875,184.887450887
144.14822197,-0.006682849,0.1664325893,-0.7037275434,0,-0.4500947297,14.6730928421,-0.0166511306,-0.0676682195,-1.7009063454,1487,1488,1250,1518,14.8489999771,12.109375,179.812109098
144.251144886,0.0008453852,0.1739152074,-0.7085909843,0,0.342371136,11.9220380783,-0.0180817012,-0.0665454948,-1.704162184,1486,1486,1345,1517,14.8489999771,13.037109375,193.588036811
144.34899497,0.0181467701,0.1821787059,-0.6977761388,0,-1.1945096254,10.5426750183,-0.0188890752,-0.0634636879,-1.7053943188,1486,1486,1365,1518,14.8559999466,12.060546875,179.171483731
144.451591969,0.0344209559,0.1863380522,-0.7121469975,0,-0.1112926975,8.8293333054,-0.0176172665,-0.0615718859,-1.7036513522,1487,1486,1372,1517,14.8559999466,11.865234375,176.269921241
144.549978971,0.045825135,0.1855891496,-0.7071039081,0,0.5297091603,10.76471138,-0.0118746596,-0.0571314941,-1.6983379978,1486,1487,1372,1519,14.8559999466,11.71875,174.093749374
144.652309895,0.0412239879,0.1922764778,-0.7117645144,0,0.6954746246,8.7683010101,-0.0032145471,-0.053917113,-1.6870543747,1486,1487,1372,1519,14.8559999466,13.232421875,196.580858668
144.750426054,0.041472353,0.1926404089,-0.7055633068,0,-0.170547545,7.7800545692,-0.0036855317,-0.053971432,-1.6845340891,1486,1486,1380,1517,14.8559999466,13.0859375,194.404686801
144.852726936,0.0264389478,0.1936909109,-0.7022815943,0,-0.2189155221,9.8448266983,-0.0008762542,-0.050829329,-1.6734940143,1486,1486,1405,1517,14.859000206,13.623046875,202.424856322
144.951416016,0.010954923,0.1864030361,-0.6982722878,0,-2.4430725575,15.843132019,0.0010769343,-0.0516559793,-1.6677534042,1487,1488,1434,1517,14.859000206,20.458984375,304.000053043
145.053451061,-0.0044662422,0.1804436296,-0.4197714031,0,-2.3618547916,17.7920894623,-0.0027887738,-0.0500975967,-1.6585297961,1487,1488,1458,1517,14.859000206,10.15625,150.911720842
145.151980877,-0.0136042731,0.1812805831,-0.270257175,0,0.2872754633,9.6156263351,-0.0044350237,-0.0472840727,-1.6540091473,1487,1488,1469,1517,14.8079996109,19.140625,283.434367552
145.255079031,-0.0459288023,0.1548751444,-0.1220819354,0,1.7587387562,9.3400363922,-0.0130723336,-0.0478179513,-1.6416091174,1486,1486,1469,1519,14.8079996109,11.474609375,169.91601116
145.352684021,-0.0555113889,0.1411506385,-0.1317779571,0,0.637141943,10.098487854,-0.0251957277,-0.0468123891,-1.6370449884,1486,1488,1467,1519,14.8179998398,13.037109375,193.18388463
145.454817057,-0.0557029471,0.1281581968,-0.1348163337,0,0.2611909807,12.1827344894,-0.0314187397,-0.0482070186,-1.636765337,1487,1488,1468,1519,14.8179998398,12.5,185.224997997
145.553514004,-0.0523707122,0.1223849952,-0.130610168,0,0.2980690598,9.1938371658,-0.0376676311,-0.0512132762,-1.63864079,1487,1488,1467,1519,14.8179998398,12.451171875,184.501462849
145.655646086,-0.0420599356,0.1117974147,-0.1411520988,0,0.7581093907,10.9020490646,-0.0406146636,-0.0535058997,-1.6427889351,1487,1488,1468,1519,14.8179998398,12.841796875,190.289744036
145.75404501,-0.0143546881,0.1032659635,-0.125597477,0,0.1081477851,8.3153543472,-0.0435624251,-0.0568386916,-1.6557843182,1487,1488,1467,1520,14.8179998398,12.451171875,184.501462849
145.856795073,0.0049259583,0.0977796316,-0.1391927451,0,-0.7525985837,5.860229969,-0.042320261,-0.0577861199,-1.6618683873,1487,1488,1468,1519,14.8120002747,12.109375,179.364065826
145.954981089,0.0166537985,0.0989337116,-0.1258162111,0,2.1315085888,11.22631073,-0.0423400323,-0.0620959142,-1.6676340077,1487,1488,1468,1519,14.8120002747,13.0859375,193.828909844
146.057094097,0.0428311639,0.0899711028,-0.1320510954,0,-1.7514898777,6.8390116692,-0.0418170817,-0.0691021576,-1.677493041,1486,1488,1467,1520,14.8120002747,11.62109375,172.131643817
146.155601978,0.053273201,0.0974301249,-0.1329063773,0,1.5486878157,10.9335870743,-0.0402171643,-0.0725910302,-1.6833316999,1636,1485,1468,1517,14.8109998703,12.5,185.137498379
146.257894039,0.0893861651,0.0921974108,-0.1366716772,0,-1.9916298389,8.0073871613,-0.063491472,-0.0616705031,-1.6891029802,1708,1486,1467,1519,14.8109998703,12.6953125,188.030271791
146.356150866,0.1730988324,0.0759319663,-0.120445326,0,0.4591195881,6.3954753876,-0.130812284,-0.0466251438,-1.6936755605,1762,1485,1466,1520,14.8109998703,14.404296875,213.342039147
146.45833993,0.4127813578,0.0152777107,-0.1043649018,0,-0.4994692504,10.7397413254,-0.2529506583,-0.0409503824,-1.7005897828,1792,1484,1467,1520,14.8009996414,15.087890625,223.31586373
146.556843042,0.6285552979,-0.0310076289,-0.106028527,0,-2.2147669792,8.4952325821,-0.3134310581,-0.0440986577,-1.7031870219,1810,1482,1467,1519,14.8009996414,12.451171875,184.289790457
146.658896923,1.0113449097,-0.0980922207,-0.0981061757,0,-1.6065065861,11.322681427,-0.3916377767,-0.0512488685,-1.7084126941,1821,1483,1467,1517,14.8090000153,14.013671875,207.528467011
146.757359982,1.1922883987,-0.1322882771,-0.1070902944,0,-2.961381197,9.4480133057,-0.4082717871,-0.0528027033,-1.7100726246,1824,1483,1467,1519,14.8090000153,13.37890625,198.12822286
146.859826088,1.7131927013,-0.2025726438,-0.0937745571,0,-2.9753699303,10.9390878677,-0.456503695,-0.0606997832,-1.7165468699,1825,1483,1467,1519,14.8090000153,15.8203125,234.283008054
146.958157063,2.1104495525,-0.2573163807,-0.1111780405,0,-2.0875813961,11.5581417084,-0.4836186261,-0.0669673629,-1.7186039501,1825,1483,1467,1519,14.7919998169,13.623046875,201.512106881
147.060436964,2.483805418,-0.2962548435,-0.0984371901,0,-3.7423825264,6.6693487167,-0.5006091944,-0.0659731504,-1.7199083077,1825,1483,1467,1519,14.7919998169,14.404296875,213.068356737
147.158802032,3.0774488449,-0.3721088767,-0.108737044,0,-2.2342896462,14.245095253,-0.5226160887,-0.0693310853,-1.7157163054,1822,1483,1466,1520,14.7690000534,15.576171875,230.044483254
147.26116395,3.4842824936,-0.415587604,-0.1017780975,0,-2.3771224022,8.5406255722,-0.5351374016,-0.0630027303,-1.7168487497,1815,1482,1467,1520,14.7690000534,14.0625,207.689063251
147.359420061,3.9018952847,-0.4610320926,-0.0898387581,0,-0.8067725897,9.1200065613,-0.5456222953,-0.0634535092,-1.7143027136,1809,1483,1466,1520,14.7690000534,10.498046875,155.045654858
147.461840868,4.2416744232,-0.5005760789,-0.1246181801,0,-3.4103136063,11.2666721344,-0.5189641469,-0.060923592,-1.7155282004,1808,1483,1467,1519,14.7539997101,15.234375,224.767964333
147.560218096,4.7127714157,-0.5505968928,-0.1525825858,0,-1.2007274628,12.1143531799,-0.4024592082,-0.057367536,-1.7211461066,1802,1484,1467,1519,14.7539997101,14.013671875,206.757710781
147.662837029,4.9194664955,-0.5743234754,-0.1442159116,0,-1.7263653278,9.8922386169,-0.337766779,-0.0543475696,-1.7239866946,1801,1484,1467,1519,14.75,12.5,184.375
147.760946989,5.0939831734,-0.5942676663,-0.1457730085,0,1.1095576286,10.9537477493,-0.2787077966,-0.0480860361,-1.726744149,1795,1486,1466,1520,14.75,12.841796875,189.416503906
147.863167048,5.2699613571,-0.5874857903,-0.135711357,0,1.1492731571,11.1282396317,-0.2206184172,-0.044053819,-1.726596664,1793,1486,1466,1520,14.7600002289,14.404296875,212.607425172
147.961602926,5.3391890526,-0.5656523108,-0.138752684,0,-3.3302710056,9.4218664169,-0.1806295784,-0.0410112759,-1.725006295,1789,1486,1467,1519,14.7600002289,11.42578125,168.644533865
148.064115047,5.3881735802,-0.5414150953,-0.1420134604,0,2.248029232,12.7085199356,-0.1542229593,-0.0309444058,-1.7221690621,1781,1488,1466,1517,14.7600002289,10.595703125,156.39258055
148.162180901,5.4095282555,-0.5081318617,-0.1397179365,0,1.8008756638,11.4342069626,-0.106412825,-0.023538488,-1.7179771766,1774,1486,1467,1519,14.7670001984,12.255859375,180.982277822
148.264685869,5.3708486557,-0.4809694588,-0.1157135591,0,-0.0388370566,7.1505980492,-0.0550208942,-0.0139714437,-1.7141554326,1702,1490,1467,1519,14.7670001984,11.181640625,165.119289327
148.362924099,5.2616734505,-0.455108285,-0.1072314307,0,-1.4957925081,9.9414377213,0.0124765422,-0.0072412257,-1.7123137972,1529,1493,1466,1520,14.7840003967,12.841796875,189.853130095
148.465197086,4.8957309723,-0.4129453897,-0.0798707753,0,-2.6433932781,16.6339874268,0.2479780166,-0.0032676477,-1.7145135917,1488,1489,1466,1520,14.7840003967,10.205078125,150.871879049
148.563800097,4.7153325081,-0.3885651231,-0.0558278784,0,-0.2884505093,10.4757585526,0.3425236519,-0.0124016254,-1.7204634356,1488,1486,1467,1519,14.7840003967,12.841796875,189.853130095
148.66602993,4.0183019638,-0.2769885063,-0.0704087541,0,-2.3279061317,18.8982429504,0.5310724326,-0.0263829367,-1.7343587655,1488,1486,1466,1519,14.7919998169,17.919921875,265.071481094
148.764550924,3.4850440025,-0.160701558,-0.1074421629,0,-1.0569399595,14.8816127777,0.5975376403,-0.0253924101,-1.7349807702,1488,1488,1467,1519,14.7919998169,17.919921875,265.071481094
148.866760969,2.4676291943,0.0003102813,-0.1814087927,0,-2.0005075932,10.5222024918,0.5753413557,-0.0152711139,-1.7095723389,1487,1485,1468,1519,14.7580003738,10.888671875,160.695023602
148.96510601,1.9191582203,0.055489745,-0.1738814861,0,0.8909347057,15.507976532,0.4633094918,-0.0014390792,-1.6829435178,1488,1488,1467,1519,14.7580003738,14.84375,219.064068049
149.067540884,1.3276289702,0.0869465396,-0.1987319738,0,-1.9419035912,12.1966915131,0.3188370989,0.006690719,-1.6598323427,1486,1486,1466,1520,14.7460002899,14.599609375,215.285844076
149.166074038,1.0150476694,0.0769820213,-0.1839466095,0,-3.165542841,8.0232172012,0.2536458898,0.0056749325,-1.6525817006,1484,1486,1467,1519,14.7460002899,13.0859375,192.965238169
149.268313885,0.7447933555,0.0575877465,-0.163641572,0,1.1497975588,8.6276197434,0.18620719,0.0048682786,-1.6459710833,1480,1486,1466,1520,14.7460002899,14.599609375,215.285844076
149.366528988,0.565380156,0.0311127715,-0.159564808,0,0.0179891326,10.3005256653,0.1215048113,-0.0009170807,-1.6410433463,1439,1486,1467,1519,14.7510004044,14.208984375,209.596734261
149.468824863,0.3248926401,0.0048836363,-0.1341283619,0,-2.2133328915,8.4422082901,0.1718994322,-0.0120701442,-1.6373361699,1352,1486,1467,1519,14.7510004044,14.0625,207.435943186
149.56726408,0.0761678815,0.0042947801,-0.1407181919,0,-1.7055431604,8.3961639404,0.2734752642,-0.0281023885,-1.6369611515,1272,1489,1467,1519,14.7510004044,15.380859375,226.88306286
149.669353008,-0.4846756458,0.0288699083,-0.1178393513,0,0.7832013965,15.5748853683,0.443115961,-0.0561198196,-1.6344954977,1249,1489,1467,1519,14.7419996262,15.13671875,223.145502154
149.768059969,-0.9372923374,0.0570970923,-0.1187987477,0,-0.0310713872,11.8079223633,0.4815090926,-0.0706779474,-1.6314809219,1242,1489,1466,1519,14.7419996262,15.380859375,226.744623156
149.870260954,-1.428123951,0.0936496854,-0.1272104084,0,-0.7018143535,11.9299669266,0.490510911,-0.0797181405,-1.6320807199,1240,1486,1466,1520,14.7419996262,15.576171875,229.623919958
149.968978882,-1.8687206507,0.1383406669,-0.1159444302,0,0.7104571462,14.9998464584,0.4868915653,-0.0799808574,-1.6360236913,1238,1488,1467,1520,14.7229995728,15.625,230.046868324
150.070971012,-2.4087877274,0.1885401607,-0.1218332797,0,-0.129623726,14.4093694687,0.4862724754,-0.0732809285,-1.6509007785,1238,1489,1467,1519,14.7229995728,15.91796875,234.360247105
150.169337988,-2.6088986397,0.2151027173,-0.1252248138,0,1.2832518816,11.1499414444,0.4900585668,-0.0657161467,-1.6619487,1238,1489,1467,1519,14.7119998932,15.234375,224.128123373
150.271557093,-3.2340848446,0.2822998762,-0.1456168145,0,-1.0673704147,10.134598732,0.4248596002,-0.0526624139,-1.6956083508,1238,1488,1467,1519,14.7119998932,13.330078125,196.112107951
150.373955011,-3.6759874821,0.3552086651,-0.1595905125,0,3.4791383743,8.7107782364,0.3268817081,-0.0489183019,-1.7388228056,1243,1490,1467,1519,14.7060003281,14.16015625,208.239262458
150.472163916,-3.8564629555,0.3960983157,-0.1671743095,0,0.9717322588,10.6310777664,0.2643175195,-0.0496345254,-1.7633160038,1252,1489,1467,1519,14.7060003281,13.818359375,203.212797502
150.574496984,-4.0349984169,0.4612721801,-0.1624270231,0,0.6528263688,3.9439325333,0.164643011,-0.0494429549,-1.7935203239,1257,1487,1466,1519,14.7060003281,13.818359375,203.212797502
150.672890902,-4.0713291168,0.4665283263,-0.1693129092,0,1.3303958178,14.8104333878,0.132060167,-0.0473795906,-1.7999790819,1258,1487,1468,1520,14.7189998627,14.0625,206.985935569
150.775309086,-4.1291308403,0.4787026942,-0.1694429666,0,0.2855240405,4.2833328247,0.0774215573,-0.044378102,-1.8077869386,1261,1486,1468,1519,14.7189998627,13.623046875,200.517625082
150.874017954,-4.1337518692,0.5153597593,-0.154176116,0,2.7662000656,8.6912431717,0.0621974194,-0.0470528392,-1.8105787309,1263,1486,1467,1519,14.7189998627,12.98828125,191.174509935
150.976176977,-4.118622303,0.5366272926,-0.1574010402,0,-0.0617835782,7.820338726,0.0332082617,-0.041840485,-1.8126985492,1273,1488,1467,1519,14.7299995422,10.595703125,156.074702181
151.074414968,-4.0813579559,0.5413990617,-0.167757839,0,0.7510101199,12.9776773453,0.0044343083,-0.0429948426,-1.8051219438,1280,1485,1467,1519,14.7299995422,16.552734375,243.821769767
151.17671895,-4.014770031,0.539088428,-0.1511567384,0,-0.7629498839,7.0476841927,-0.0270601942,-0.0373556799,-1.7958851186,1286,1486,1467,1519,14.736000061,10.693359375,157.577344403
151.27512908,-3.9120881558,0.5086600184,-0.1604166329,0,-1.3649204969,11.1367807388,-0.0489100431,-0.0292502065,-1.7850322526,1290,1486,1466,1520,14.736000061,13.232421875,194.992969558
151.377342939,-3.8387420178,0.4878112972,-0.1581401378,0,0.9126356244,10.0702819824,-0.0578770466,-0.0311894644,-1.7800550589,1314,1484,1467,1519,14.7510004044,12.5,184.387505054
151.475831032,-3.6191170216,0.4230045378,-0.1620613635,0,0.3614951372,11.4612264633,-0.1356938769,-0.0443287593,-1.7736814399,1356,1484,1467,1519,14.7510004044,14.2578125,210.316997953
151.5782969,-3.4955639839,0.3970365822,-0.1266822964,0,-0.1411525458,13.3446922302,-0.2224113725,-0.0504991245,-1.7710965513,1460,1486,1466,1518,14.7550001144,18.06640625,266.569826286
151.676759005,-2.9949502945,0.3010219038,-0.0951288342,0,0.6252849698,13.8120918274,-0.4024500679,-0.0767247834,-1.7638422904,1488,1486,1467,1520,14.7550001144,18.310546875,270.172121236
151.778976917,-2.5027139187,0.2344759554,-0.0692608431,0,-0.8860420585,9.3078556061,-0.5037276014,-0.0892596153,-1.7613713291,1487,1486,1467,1519,14.7550001144,12.744140625,188.03979638
151.877140999,-1.8209244013,0.1458446831,-0.1827765852,0,0.0809226334,12.4771509171,-0.4949690017,-0.0956002992,-1.7620278973,1450,1485,1467,1519,14.732000351,12.5,184.150004387
151.979572058,-1.6055964232,0.1042401344,-0.19137308,0,-3.6155438423,10.3652667999,-0.4677874788,-0.0928369655,-1.7631964999,1345,1484,1467,1519,14.732000351,15.771484375,232.345513348
152.077996969,-1.1651520729,0.039223548,-0.2134450972,0,0.9986992478,13.4126005173,-0.2461666856,-0.0630606822,-1.763651519,1286,1485,1466,1520,14.7329998016,14.501953125,213.657272514
152.18098402,-0.9715940356,-0.0143081108,-0.1765164286,0,1.0624634028,7.406701088,-0.0420171526,-0.0451407322,-1.7526038129,1257,1486,1466,1520,14.7329998016,12.109375,178.407419473
152.278958082,-0.9845597744,-0.0253831707,-0.150563702,0,1.6462752819,5.95291996,0.0656335859,-0.0464061014,-1.7439065375,1199,1485,1466,1520,14.7329998016,13.134765625,193.514499348
152.381057024,-1.1330231428,-0.0105160996,-0.1456000209,0,-0.3128097355,6.3008346558,0.2160804925,-0.0482672591,-1.7335126505,1184,1486,1467,1519,14.7349996567,15.185546875,223.75902799
152.479332924,-1.2356779575,0.010452304,-0.1327336878,0,3.6106431484,7.5572533608,0.2687885532,-0.0487013519,-1.7300017514,1164,1485,1466,1520,14.7349996567,14.208984375,209.369379887
152.581899881,-1.5737404823,0.053044904,-0.1432366818,0,-2.0710997582,12.674577713,0.3575177059,-0.0515905241,-1.7249283821,1143,1485,1467,1519,14.7410001755,14.453125,213.053518161
152.680196047,-2.0132987499,0.103941232,-0.123265855,0,-0.6510121226,7.8499746323,0.4084211962,-0.052591322,-1.7222339531,1140,1485,1466,1520,14.7410001755,14.404296875,212.333742762
152.782335043,-2.3876318932,0.1454169452,-0.1209095046,0,1.6755377054,10.999288559,0.4394970566,-0.0549410722,-1.7221169225,1137,1486,1467,1520,14.7329998016,15.234375,224.448043853
152.880590916,-2.7555129528,0.1971110702,-0.1128584519,0,-0.7468747497,12.17811203,0.4630955129,-0.0657001073,-1.7239209231,1137,1486,1467,1519,14.7329998016,16.650390625,245.310201775
152.983293056,-3.1389036179,0.2493560761,-0.1142191067,0,1.5476719141,12.7194271088,0.4810403962,-0.0647070767,-1.7211332293,1137,1486,1466,1519,14.7329998016,15.966796875,235.238815192
153.081343889,-3.6981606484,0.3338668048,-0.1336136609,0,-1.5077130795,16.6577854156,0.5051104671,-0.0679575207,-1.7150740214,1137,1486,1467,1520,14.7130002975,18.505859375,272.276714491
153.18362093,-4.2970590591,0.4107447565,-0.1191313118,0,2.5345413685,6.8913793564,0.5107188116,-0.0698166414,-1.7092997602,1137,1486,1468,1519,14.7130002975,17.138671875,252.161284396
153.282096863,-4.7602667809,0.4784452319,-0.1233602539,0,3.5092909336,8.7929573059,0.5137243311,-0.0710621946,-1.7080009436,1138,1486,1467,1519,14.7130002975,17.1875,252.879692614
153.384351969,-5.1780233383,0.5174804926,-0.1213611439,0,0.2273243964,10.5893411636,0.5090547478,-0.0694941825,-1.7042227032,1139,1486,1467,1520,14.6789999008,13.623046875,199.972703727
153.482897043,-5.480199337,0.5550245643,-0.1516614109,0,-1.3043634892,12.1889619827,0.458910516,-0.070017072,-1.7010969693,1166,1485,1467,1520,14.6789999008,14.794921875,217.174656736
153.58555603,-5.6937580109,0.5610178709,-0.1889161021,0,2.2554736137,12.5990152359,0.3311499625,-0.0697541546,-1.6963755037,1275,1485,1468,1520,14.6979999542,11.474609375,168.653808068
153.683866978,-5.7517290115,0.5754473209,-0.1375141442,0,2.7578999996,10.5331068039,0.0487575731,-0.0732612506,-1.6917836159,1313,1486,1467,1520,14.6979999542,12.060546875,177.265917417
153.786036968,-5.4654431343,0.5581812263,-0.0494964607,0,0.5264730453,15.068898201,-0.2209562126,-0.073534484,-1.6889473446,1338,1486,1467,1519,14.6979999542,10.546875,155.017968267
153.884386063,-5.1332302094,0.5254927874,-0.0015475326,0,0.2066022456,12.1401557922,-0.3952841474,-0.0669304753,-1.6927559845,1346,1486,1467,1519,14.7150001526,12.5,183.937501907
153.986517906,-4.3881716728,0.4627192914,0.0327888206,0,-0.6023175716,10.704334259,-0.5923913245,-0.0730678969,-1.695963643,1356,1486,1468,1519,14.7150001526,11.9140625,175.315431505
154.084796906,-3.7960524559,0.3949532807,-0.057649374,0,-2.1575191021,9.6136760712,-0.5832795144,-0.0790640884,-1.7063682681,1373,1486,1467,1518,14.732000351,13.623046875,200.694731344
154.187290907,-3.3250494003,0.3436501026,-0.131883204,0,1.9047908783,8.3163480759,-0.499668292,-0.0761552673,-1.7197388591,1373,1486,1467,1518,14.732000351,16.943359375,249.609576259
154.285491943,-2.8689856529,0.2942586243,-0.1953257322,0,0.641715467,6.5669612885,-0.4257999654,-0.0773995294,-1.7299477098,1405,1486,1466,1520,14.7290000916,17.138671875,252.435499616
154.388187885,-2.2564923763,0.2167610973,-0.1523118764,0,-0.2470567077,6.5200862885,-0.394762416,-0.0767850218,-1.7337933626,1451,1486,1467,1519,14.7290000916,15.0390625,221.510352939
154.486115932,-1.8940187693,0.161219433,-0.1585721076,0,2.154531002,12.3388376236,-0.4104447731,-0.0738137589,-1.727637359,1486,1489,1467,1518,14.7130002975,15.576171875,229.172221432
154.588484049,-1.4050660133,0.0817848966,-0.1864909977,0,-0.7758312821,6.4380598068,-0.3489582758,-0.062744451,-1.7183243993,1488,1488,1467,1519,14.7130002975,16.11328125,237.074711826
154.68681407,-1.0918632746,0.0519390367,-0.1777193397,0,0.9006959796,10.377954483,-0.2906919794,-0.0595552753,-1.7096826355,1488,1488,1467,1519,14.7130002975,13.818359375,203.309525596
154.789300919,-0.8793179989,0.0247673728,-0.1766646951,0,-1.9795577526,8.2740526199,-0.2187244636,-0.0513076242,-1.7019208518,1488,1488,1468,1520,14.7159996033,14.013671875,206.225189753
154.887530088,-0.6109945774,-0.025759805,-0.1583594531,0,-0.5081930161,8.8659334183,-0.1350182403,-0.0540468792,-1.6917725574,1488,1488,1469,1519,14.7159996033,12.98828125,191.135541722
154.990206957,-0.4819150269,-0.0429512672,-0.1408490241,0,-0.1461218297,11.5168275833,-0.1159825141,-0.0535688317,-1.6893928014,1488,1488,1469,1519,14.7130002975,14.501953125,213.367240643
155.088821888,-0.4108115733,-0.0573467873,-0.1182618141,0,-0.3802445531,14.0215082169,-0.1010053285,-0.0560449468,-1.6883651104,1488,1488,1489,1519,14.7130002975,13.232421875,194.688626984
155.190471888,-0.3341277838,-0.0663110688,-0.017923886,0,-2.6656606197,10.7680387497,-0.0825530852,-0.0555857624,-1.6889836537,1489,1489,1505,1519,14.7130002975,12.353515625,181.757279066
155.28925395,-0.2036057711,-0.0838412791,0.0227694176,0,-2.3274564743,10.3521976471,-0.0639106973,-0.0608394195,-1.691413835,1489,1488,1527,1519,14.6899995804,13.720703125,201.557123149
155.391340971,-0.1490183324,-0.0820925236,0.0392911918,0,-1.4730521441,7.6406302452,-0.0523090388,-0.0590011602,-1.6913438075,1489,1489,1528,1519,14.6899995804,14.453125,212.316400185
155.489861965,-0.1297638565,-0.0811792091,0.0503911935,0,-1.3469824791,11.5493450165,-0.0498005532,-0.0596479231,-1.6908915043,1488,1488,1528,1520,14.6899995804,14.013671875,205.860833963
155.592052937,-0.0812698305,-0.0971477777,0.0638749078,0,2.8408105373,9.410572052,-0.0352015223,-0.0602482071,-1.686915057,1488,1488,1527,1520,14.6990003586,13.232421875,194.503373886
