,timestamp,raw_output,rc0,rc1,rc2,rc3,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,current,voltage,power
465,53.571,782,1308,1488,1475,1519,0.0612282,2.4505,-0.300824,1.37282,0.0332416,-10.8227,13.18359375,15.3617,202.522412109
466,53.673,784,1308,1486,1475,1520,0.061289,2.54769,-0.363556,1.42722,-0.0510101,-6.86696,13.28125,15.3617,204.022578125
467,53.771,745,1297,1486,1475,1520,0.0592617,2.66776,-0.403304,0.125244,-0.0275947,-14.1312,11.376953125,15.3525,174.664672852
468,53.874,785,1297,1486,1475,1520,0.0621798,2.7892,-0.44382,0.409625,0.0319225,-10.1579,13.330078125,15.3525,204.650024414
469,53.972,759,1297,1486,1475,1520,0.0635257,2.90726,-0.425876,0.0204465,-0.786534,-9.78506,12.060546875,15.3525,185.159545898
470,54.075,787,1298,1486,1475,1520,0.0682544,3.01537,-0.366681,-1.27097,-0.188057,-10.834,13.427734375,15.3498,206.113037109
471,54.173,781,1302,1488,1475,1519,0.0765521,3.10658,-0.276588,0.0265374,-0.297723,-10.6434,13.134765625,15.3498,201.616025391
472,54.275,772,1302,1488,1475,1519,0.095897,3.16128,-0.217314,1.47182,-3.93616,-11.0718,12.6953125,15.3498,194.870507812
473,54.374,800,1309,1486,1475,1520,0.0944345,3.18962,-0.167297,-3.44235,-2.10883,-18.5788,14.0625,15.3489,215.84390625
474,54.476,783,1310,1486,1475,1519,0.101887,3.19388,-0.0490581,0.254454,0.225693,-14.1842,13.232421875,15.3489,203.103120117
475,54.574,800,1335,1488,1475,1520,0.105452,3.14577,0.100773,0.205263,-5.80183,-7.54674,14.0625,15.3489,215.84390625
476,54.677,799,1378,1486,1475,1519,0.0971778,3.01349,0.387771,1.14698,-2.65106,-2.8086,14.013671875,15.3468,215.065019531
477,54.775,794,1400,1485,1475,1519,0.0863339,2.70916,0.745371,0.629553,-1.04043,-14.3667,13.76953125,15.3468,211.318242188
478,54.877,872,1430,1486,1475,1520,0.0718932,2.29674,0.902358,0.810066,1.0047,-8.89446,17.578125,15.3468,269.76796875
479,54.976,839,1449,1486,1475,1519,0.061356,1.83042,0.836777,-1.99934,-2.26795,-14.8602,15.966796875,15.3209,244.625698242
480,55.078,787,1466,1484,1475,1519,0.0565282,1.43211,0.66711,0.884647,-0.211034,-9.70968,13.427734375,15.3209,205.724975586
481,55.176,812,1485,1486,1474,1520,0.0502015,1.12058,0.447184,0.178559,-1.88043,-9.32665,14.6484375,15.3209,224.427246094
482,55.279,768,1487,1486,1475,1520,0.0449615,0.855074,0.274863,-1.18047,-0.0748324,-8.66917,12.5,15.3198,191.4975
483,55.377,768,1488,1485,1475,1520,0.0406449,0.657807,0.179794,0.272433,0.640926,-9.67001,12.5,15.3198,191.4975
484,55.479,767,1488,1488,1475,1519,0.0376463,0.494106,0.119027,-0.0603319,-1.50019,-9.159,12.451171875,15.3198,190.749462891
485,55.578,752,1488,1488,1475,1519,0.0299262,0.362055,0.0740878,-1.63947,0.641775,-14.5518,11.71875,15.3184,179.5125
486,55.68,761,1488,1486,1483,1520,0.0367289,0.243813,0.0432465,0.387971,-1.90322,-8.05519,12.158203125,15.3184,186.24421875
487,55.778,795,1489,1488,1502,1517,0.0367289,0.243813,0.0432465,0.387971,-1.90322,-8.05519,13.818359375,15.3184,211.67515625
488,55.881,780,1489,1488,1513,1517,0.0423661,0.152903,-0.0141156,-0.649435,0.160798,-13.2875,13.0859375,15.3276,200.576015625
489,55.979,748,1489,1488,1515,1519,0.0587519,0.0739585,-0.0246112,0.36587,0.449556,-12.2029,11.5234375,15.3276,176.626640625
490,56.082,796,1489,1488,1515,1517,0.0683773,0.0116742,-0.036798,-0.966693,-0.14661,-10.8853,13.8671875,15.3276,212.550703125
491,56.18,769,1489,1488,1517,1517,0.0912163,-0.0319087,-0.0339018,1.79183,-1.1095,-7.39418,12.548828125,15.3275,192.342163086
492,56.282,763,1489,1486,1522,1520,0.107219,-0.0610741,-0.0559844,0.724136,0.102999,-8.94777,12.255859375,15.3275,187.85168457
493,56.38,800,1489,1488,1526,1517,0.129655,-0.0813209,-0.059078,0.434944,-0.23408,-9.52111,14.0625,15.3275,215.54296875
494,56.483,763,1489,1488,1532,1517,0.141773,-0.0915728,-0.0672188,-0.123771,-0.513123,-10.0269,12.255859375,15.3284,187.862714844
495,56.581,755,1489,1486,1544,1519,0.155246,-0.0876132,-0.0771323,-1.49723,1.06035,-11.9212,11.865234375,15.3284,181.875058594
496,56.683,908,1489,1486,1560,1520,0.172568,-0.086989,-0.0726332,-0.283958,-0.340823,-9.44357,19.3359375,15.3284,296.388984375
497,56.782,804,1489,1486,1565,1519,0.191875,-0.0827699,-0.056148,0.380955,-0.28747,-9.93123,14.2578125,15.28,217.859375
498,56.884,980,1489,1486,1587,1519,0.201728,-0.0746864,-0.130847,-0.167927,-0.505837,-10.6408,22.8515625,15.28,349.171875
499,56.982,814,1489,1488,1598,1519,0.218371,-0.0630112,-0.338858,0.423646,-0.69937,-14.879,14.74609375,15.28,225.3203125
500,57.085,783,1489,1486,1600,1519,0.227189,-0.0466395,-0.585997,0.893097,2.07754,-10.3629,13.232421875,15.2828,202.228457031
501,57.183,752,1489,1488,1601,1517,0.226384,-0.0443907,-0.654738,0.198685,-0.116641,-8.5972,11.71875,15.2828,179.0953125
502,57.286,805,1489,1488,1601,1517,0.222864,-0.0326693,-0.66222,0.136471,0.509703,-10.3008,14.306640625,15.2828,218.645527344
503,57.384,766,1489,1488,1601,1517,0.221371,-0.0216025,-0.665059,0.596919,-1.05878,-7.58518,12.40234375,15.2885,189.613232422
504,57.486,751,1489,1486,1601,1520,0.223784,-0.0102376,-0.661119,0.773064,0.28979,-8.81712,11.669921875,15.2885,178.415600586
505,57.585,774,1489,1486,1601,1519,0.223295,0.00423332,-0.676857,-1.37729,0.539839,-11.2131,12.79296875,15.2885,195.585302734
506,57.687,777,1489,1488,1601,1519,0.228013,0.0114392,-0.666174,0.213676,0.545235,-9.51534,12.939453125,15.2923,197.873999023
507,57.785,760,1489,1488,1601,1519,0.225465,0.0265791,-0.66513,-0.391763,0.749017,-9.54957,12.109375,15.2923,185.180195312
508,57.888,768,1489,1486,1600,1520,0.221246,0.0388311,-0.66703,0.301831,0.469733,-9.13661,12.5,15.2923,191.15375
509,57.986,795,1489,1486,1601,1520,0.224909,0.0452951,-0.663485,0.939571,-0.895918,-7.86913,13.818359375,15.3044,211.481699219
510,58.089,767,1489,1488,1600,1517,0.224771,0.056706,-0.666685,0.186655,0.573722,-10.5685,12.451171875,15.3044,190.557714844
511,58.187,750,1489,1486,1600,1519,0.230595,0.0545939,-0.656177,1.21564,-0.118426,-6.75056,11.62109375,15.3044,177.853867187
512,58.29,799,1489,1486,1600,1519,0.226725,0.053087,-0.653302,-1.22425,-0.250789,-12.7675,14.013671875,15.3095,214.54230957
513,58.387,807,1489,1487,1599,1519,0.230427,0.0458939,-0.646769,0.237324,-0.121087,-8.45141,14.404296875,15.3095,220.522583008
514,58.49,765,1489,1486,1598,1520,0.230262,0.0340438,-0.645261,1.7639,0.498794,-8.05826,12.353515625,15.3095,189.126147461
515,58.588,702,1489,1488,1575,1519,0.221351,0.0195486,-0.628816,1.16215,-0.62465,-7.89247,9.27734375,15.3676,142.570507812
516,58.69,591,1489,1487,1558,1519,0.202485,0.00837055,-0.522626,-0.0843156,-0.386968,-7.44433,3.857421875,15.3676,59.2793164062
517,58.789,781,1489,1488,1521,1519,0.183448,-0.00319679,-0.136061,-0.232617,1.67981,-8.79611,13.134765625,15.3676,201.849824219
518,58.892,765,1489,1486,1486,1519,0.169312,-0.0231611,0.00983103,0.420469,-0.291685,-9.05488,12.353515625,15.3539,189.674643555
519,58.99,782,1489,1486,1486,1519,0.161694,-0.0278851,-0.00577172,-1.69067,-0.164869,-14.3268,13.18359375,15.3539,202.419580078
520,59.092,790,1489,1488,1484,1517,0.152022,-0.0281489,-0.000180633,-1.78107,0.931655,-13.13,13.57421875,15.3539,208.417197266
521,59.19,755,1489,1488,1485,1517,0.151673,-0.0289178,0.0052539,-0.241896,0.117584,-10.6706,11.865234375,15.3395,182.006762695
522,59.293,795,1489,1488,1488,1517,0.147599,-0.0185831,-0.0016009,-0.878463,-0.0377635,-13.6149,13.818359375,15.3395,211.966723633
523,59.391,781,1489,1486,1488,1519,0.146809,-0.0115316,-0.0120682,-0.724601,0.499623,-10.1929,13.134765625,15.3395,201.480737305
524,59.494,775,1489,1486,1488,1519,0.147398,-0.00120167,-0.0230745,-0.604431,0.213599,-10.627,12.841796875,15.3393,196.984174805
525,59.592,773,1489,1488,1488,1519,0.158168,0.0103688,-0.0081596,2.70947,0.319399,-6.34226,12.744140625,15.3393,195.486196289
526,59.694,743,1489,1488,1488,1519,0.161678,0.0189167,-0.0104023,0.11184,1.76487,-11.9015,11.279296875,15.3393,173.016518555
527,59.792,743,1490,1488,1488,1519,0.172168,0.0267733,-0.00178468,-0.0342353,-0.630268,-8.26356,11.279296875,15.3393,173.016518555
528,59.895,794,1531,1486,1488,1519,0.183019,0.0477864,0.0280085,1.19387,-1.05178,-5.8331,13.76953125,15.3329,211.126845703
529,59.994,725,1531,1486,1488,1519,0.18846,0.071831,0.0426805,-0.953962,1.48452,-10.5295,10.400390625,15.3329,159.468149414
530,60.095,791,1591,1488,1488,1519,0.183629,0.0505936,0.0778796,0.529572,-2.22149,-7.77211,13.623046875,15.3329,208.88081543
531,60.194,815,1637,1486,1488,1519,0.162452,-0.063634,0.0759795,1.82652,0.112312,-8.90497,14.794921875,15.3329,226.849057617
532,60.296,775,1680,1488,1488,1519,0.122651,-0.296779,-0.0359225,0.396679,1.09083,-11.9271,12.841796875,15.3329,196.901987305
533,60.394,791,1689,1488,1488,1519,0.0880767,-0.620755,-0.180634,1.72069,-1.40714,-9.08601,13.623046875,15.3267,208.796352539
534,60.497,824,1690,1488,1488,1519,0.047265,-0.995341,-0.371938,0.682169,-1.00806,-8.47478,15.234375,15.3267,233.492695313
535,60.599,811,1690,1486,1488,1519,0.0142279,-1.37728,-0.598125,-0.655661,-1.64672,-11.9381,14.599609375,15.3267,223.763833008
536,60.697,803,1690,1488,1488,1519,-0.00729062,-1.76698,-0.689577,-1.36007,0.656924,-11.936,14.208984375,15.317,217.639013672
537,60.8,798,1690,1486,1488,1520,-0.00569161,-2.14036,-0.655084,0.59741,0.258831,-9.22202,13.96484375,15.317,213.899511719
538,60.898,786,1690,1488,1488,1519,-0.00259562,-2.41778,-0.598392,-1.48222,1.24118,-13.0741,13.37890625,15.317,204.924707031
539,61.001,783,1690,1488,1488,1519,0.0041108,-2.63241,-0.502187,0.741617,-1.02955,-9.88161,13.232421875,15.324,202.773632813
540,61.099,805,1690,1486,1488,1519,0.000221174,-2.79093,-0.430171,-0.334081,-0.652355,-12.2387,14.306640625,15.324,219.234960938
541,61.201,775,1690,1486,1488,1519,-0.00849514,-2.89838,-0.368191,-1.1976,1.21247,-12.2098,12.841796875,15.324,196.787695313
542,61.3,779,1690,1488,1488,1519,-0.00455521,-2.98698,-0.310584,1.42498,-1.61575,-11.4861,13.037109375,15.3182,199.705048828
543,61.402,801,1690,1486,1487,1520,-0.000457974,-3.04759,-0.264034,1.92138,-0.345281,-8.60674,14.111328125,15.3182,216.160146484
544,61.5,758,1690,1488,1488,1519,-0.00934164,-3.09849,-0.241342,-1.80231,1.63355,-12.5354,12.01171875,15.3182,183.997910156
545,61.603,767,1690,1486,1487,1520,-0.0145131,-3.14251,-0.187392,-1.46397,0.153119,-9.29446,12.451171875,15.3267,190.835375977
546,61.701,727,1690,1488,1488,1519,-0.0166673,-3.17809,-0.141556,-1.8413,0.700018,-13.5426,10.498046875,15.3267,160.900415039
547,61.803,776,1690,1486,1487,1519,-0.0162148,-3.2167,-0.0915127,-0.983884,-2.48058,-11.9114,12.890625,15.3267,197.570742188
548,61.902,752,1690,1486,1487,1520,-0.0170106,-3.2397,-0.044204,1.46083,-0.9547,-8.63025,11.71875,15.3267,179.609765625
549,62.004,776,1690,1488,1488,1517,-0.0213213,-3.24397,-0.0283755,-1.61793,2.33218,-12.1355,12.890625,15.3209,197.495976563
550,62.103,789,1690,1488,1488,1517,-0.0241393,-3.25996,-0.00496507,-2.20856,1.95537,-14.2206,13.525390625,15.3209,207.221157227
551,62.205,803,1690,1488,1488,1519,-0.0186672,-3.27742,0.0411241,1.51575,-1.71517,-5.51944,14.208984375,15.3209,217.694428711
552,62.304,784,1690,1488,1488,1519,-0.0252436,-3.2779,0.0453993,-0.718263,0.565794,-10.8323,13.28125,15.3199,203.467421875
553,62.405,775,1690,1486,1487,1520,-0.0232029,-3.28579,0.0579843,0.769951,-0.97143,-8.23871,12.841796875,15.3199,196.735043945
554,62.504,759,1690,1488,1488,1519,-0.0246113,-3.27809,0.0729444,1.05724,1.82079,-5.37869,12.060546875,15.3199,184.76637207
555,62.606,779,1690,1488,1488,1517,-0.0246113,-3.27809,0.0729444,1.05724,1.82079,-5.37869,13.037109375,15.3106,199.605966797
556,62.705,779,1690,1488,1488,1519,-0.0266768,-3.27617,0.0681706,-1.08383,3.90643,-8.7182,13.037109375,15.3106,199.605966797
557,62.807,799,1690,1486,1487,1520,-0.0313656,-3.28194,0.0726582,0.835359,0.145686,-4.98266,14.013671875,15.3022,214.440009766
558,62.906,783,1690,1486,1487,1520,-0.0313656,-3.28194,0.0726582,0.835359,0.145686,-4.98266,13.232421875,15.3022,202.485166016
559,63.007,769,1688,1486,1488,1519,-0.0315208,-3.28099,0.051636,-0.726103,1.24152,-15.6015,12.548828125,15.3022,192.024677734
560,63.106,780,1680,1486,1487,1519,-0.0304186,-3.27363,0.0735405,2.95566,-0.659416,-8.79064,13.0859375,15.3022,200.243632812
561,63.208,736,1624,1488,1488,1519,-0.0334974,-3.25901,0.107769,2.45757,-0.863801,-8.30751,10.9375,15.2973,167.31421875
562,63.307,807,1530,1489,1488,1517,-0.0401137,-3.1728,0.340312,-0.78296,0.0677786,-8.61263,14.404296875,15.2973,220.346850586
563,63.409,847,1488,1488,1488,1519,-0.0448812,-2.89229,0.79103,0.214151,2.62673,-10.4275,16.357421875,15.2831,249.992114258
564,63.507,815,1488,1486,1487,1520,-0.0552247,-2.40817,1.10978,-0.370132,-0.623919,-14.1648,14.794921875,15.2831,226.112270508
565,63.61,784,1488,1486,1487,1520,-0.0702252,-1.8287,1.15932,-0.782128,1.93406,-14.7123,13.28125,15.2831,202.978671875
566,63.708,791,1488,1488,1488,1517,-0.0689021,-1.43747,0.960672,1.48664,-0.800675,-2.67307,13.623046875,15.2831,208.202387695
567,63.811,731,1488,1488,1488,1519,-0.0627304,-1.11717,0.677889,-0.921228,-1.04946,-12.752,10.693359375,15.2803,163.397739258
568,63.909,799,1488,1488,1488,1520,-0.0515201,-0.848342,0.517165,1.07839,2.19151,-9.77022,14.013671875,15.2803,214.133110352
569,64.011,799,1487,1486,1487,1520,-0.0422067,-0.646138,0.398988,1.29415,-1.06166,-8.69918,14.013671875,15.2781,214.102280273
570,64.11,816,1488,1488,1488,1519,-0.028496,-0.479273,0.295267,0.566723,-1.54346,-10.989,14.84375,15.2781,226.784296875
571,64.212,839,1488,1488,1488,1519,-0.0280695,-0.346457,0.213784,0.124265,2.26772,-10.746,15.966796875,15.2781,243.942319336
572,64.31,792,1488,1486,1488,1517,-0.0225916,-0.240657,0.143322,-1.66676,0.00116182,-13.5589,13.671875,15.2762,208.854296875
573,64.412,832,1486,1486,1502,1517,-0.0296004,-0.148761,0.0735243,-1.91544,1.64964,-14.7414,15.625,15.2762,238.690625
574,64.511,790,1487,1486,1519,1517,-0.0356843,-0.0900375,0.0111316,-0.982134,0.0581918,-12.6629,13.57421875,15.2762,207.362480469
575,64.613,758,1488,1486,1522,1517,-0.0595967,-0.0383683,-0.0643855,0.438242,1.77246,-13.3952,12.01171875,15.2766,183.498222656
576,64.711,800,1487,1486,1524,1517,-0.077524,-0.00247241,-0.132163,-0.225078,0.978807,-10.9105,14.0625,15.2766,214.8271875
577,64.814,795,1487,1486,1524,1517,-0.10289,0.0284981,-0.175714,-0.133226,-0.919026,-9.8181,13.818359375,15.2766,211.097548828
578,64.913,783,1487,1486,1524,1517,-0.130047,0.0576476,-0.212781,0.347354,-0.235597,-9.5887,13.232421875,15.2773,202.155678711
579,65.014,762,1488,1487,1524,1517,-0.160533,0.0754672,-0.235893,0.0304319,-0.353165,-9.86416,12.20703125,15.2773,186.490478516
580,65.113,773,1488,1486,1524,1517,-0.17815,0.0861141,-0.24585,-0.0126835,0.463311,-11.2258,12.744140625,15.2773,194.69605957
581,65.215,749,1486,1486,1524,1519,-0.195915,0.0860715,-0.245415,0.241367,-1.03546,-9.56964,11.572265625,15.2773,176.792973633
582,65.314,779,1486,1487,1524,1520,-0.216781,0.0869792,-0.258397,-0.595793,0.0807766,-12.1372,13.037109375,15.2843,199.26309082
583,65.416,765,1485,1486,1524,1519,-0.228455,0.0800977,-0.249636,0.895956,-0.0901699,-9.43896,12.353515625,15.2843,188.814838867
584,65.515,767,1464,1486,1524,1519,-0.248995,0.0762805,-0.25984,0.037013,-0.661443,-10.1957,12.451171875,15.2843,190.307446289
585,65.617,767,1411,1486,1524,1517,-0.25858,0.0742463,-0.25271,-0.55945,1.7889,-12.8933,12.451171875,15.2868,190.338574219
586,65.715,773,1322,1488,1524,1519,-0.253364,0.0619721,-0.223333,0.323969,-1.11907,-10.5612,12.744140625,15.2868,194.817128906
587,65.817,738,1285,1486,1524,1519,-0.229056,0.100933,-0.211247,0.575247,2.0876,-10.8401,11.03515625,15.2868,168.692226562
588,65.916,797,1285,1486,1524,1519,-0.176574,0.193873,-0.219523,-0.311816,-0.662348,-14.3003,13.916015625,15.2926,212.812060547
589,66.018,811,1231,1491,1524,1519,-0.12138,0.397987,-0.262943,-3.26789,2.25406,-15.4347,14.599609375,15.2926,223.265986328
590,66.116,828,1231,1491,1524,1519,-0.0593033,0.666862,-0.371118,-1.32848,1.44491,-15.2516,15.4296875,15.2926,235.960039063
591,66.219,820,1232,1490,1524,1519,-0.0147332,0.960995,-0.521366,0.237842,0.619297,-12.8477,15.0390625,15.2809,229.810410156
592,66.317,807,1232,1490,1524,1519,0.0100854,1.29945,-0.709945,-1.96602,1.42823,-11.1415,14.404296875,15.2809,220.110620117
593,66.42,789,1232,1490,1524,1519,0.0442283,1.65917,-0.920713,-0.956837,-1.13929,-11.4799,13.525390625,15.2809,206.680141602
594,66.518,811,1232,1489,1524,1519,0.0655946,2.02828,-1.14734,-2.1767,0.877252,-12.6351,14.599609375,15.262,222.819238281
595,66.62,783,1232,1490,1524,1519,0.108725,2.42314,-1.3845,-0.673795,-3.06885,-12.3397,13.232421875,15.262,201.953222656
596,66.718,777,1232,1490,1524,1519,0.146347,2.8425,-1.48558,0.584446,-2.62249,-8.46961,12.939453125,15.262,197.481933594
597,66.821,816,1232,1490,1524,1517,0.180181,3.29276,-1.42811,0.563574,0.831238,-10.7011,14.84375,15.2474,226.32859375
598,66.919,791,1231,1491,1524,1520,0.190198,3.67229,-1.28755,2.0033,-1.31556,-5.24881,13.623046875,15.2474,207.716044922
599,67.022,743,1232,1489,1524,1517,0.186726,3.96184,-1.14204,0.61682,1.32927,-9.53994,11.279296875,15.2474,171.979951172
600,67.12,774,1239,1489,1524,1519,0.179418,4.15615,-0.97965,0.835615,-0.963707,-10.2944,12.79296875,15.2604,195.225820313
601,67.222,788,1245,1489,1524,1519,0.172828,4.31264,-0.732637,-0.127011,-1.56753,-10.8439,13.4765625,15.2604,205.657734375
602,67.321,783,1248,1489,1524,1519,0.160806,4.39196,-0.5557,0.663286,-2.97486,-9.41953,13.232421875,15.2604,201.932050781
603,67.423,768,1248,1490,1524,1520,0.158687,4.43581,-0.434503,-0.680793,0.381834,-11.6963,12.5,15.259,190.7375
604,67.522,783,1250,1490,1524,1519,0.158849,4.45317,-0.365578,-1.00828,1.87525,-9.44173,13.232421875,15.259,201.913525391
605,67.623,758,1250,1490,1524,1519,0.17337,4.44266,-0.331791,0.920802,-2.82416,-4.843,12.01171875,15.259,183.286816406
606,67.722,771,1251,1490,1523,1519,0.173897,4.44658,-0.321438,-0.192292,0.799189,-12.3072,12.646484375,15.2656,193.056171875
607,67.824,784,1252,1489,1524,1520,0.187499,4.43521,-0.277976,1.36019,-0.381949,-7.21136,13.28125,15.2656,202.74625
608,67.923,802,1252,1490,1524,1517,0.195592,4.41524,-0.261993,0.936035,-0.740679,-13.2105,14.16015625,15.2656,216.16328125
609,68.025,815,1253,1490,1524,1519,0.188944,4.3952,-0.245123,2.68317,-1.43205,-5.2366,14.794921875,15.2815,226.088598633
610,68.123,775,1264,1490,1524,1519,0.182138,4.38613,-0.232983,3.49728,-1.97537,-8.77464,12.841796875,15.2815,196.241918945
611,68.226,784,1264,1490,1524,1519,0.17934,4.36206,-0.166684,1.00543,-0.50067,-13.7292,13.28125,15.2815,202.957421875
612,68.324,812,1268,1490,1523,1520,0.173687,4.3197,-0.0704704,2.34177,-2.13734,-6.77338,14.6484375,15.2867,223.926269531
613,68.426,822,1270,1490,1524,1520,0.165951,4.25651,-0.0628355,-0.570089,-3.17,-10.9065,15.13671875,15.2867,231.390478516
614,68.525,768,1275,1488,1524,1519,0.160135,4.1964,-0.0695542,0.880964,-0.826573,-8.92271,12.5,15.2867,191.08375
615,68.627,803,1278,1488,1524,1519,0.154164,4.12202,-0.0462207,0.873513,-3.1732,-5.71742,14.208984375,15.2762,217.059287109
616,68.725,814,1280,1488,1524,1520,0.147853,4.04943,-0.0886835,0.0710339,-4.00995,-10.8881,14.74609375,15.2762,225.264277344
617,68.828,784,1283,1489,1524,1517,0.141412,3.98746,-0.13227,-1.09192,0.298193,-11.5932,13.28125,15.2762,202.88703125
618,68.926,785,1286,1489,1524,1519,0.1481,3.91528,-0.126492,1.61036,0.818341,-7.86059,13.330078125,15.2689,203.535629883
619,69.029,778,1293,1487,1524,1520,0.143527,3.84731,-0.116858,2.01497,1.31687,-13.7968,12.98828125,15.2689,198.316767578
620,69.127,789,1326,1486,1524,1519,0.120533,3.7634,-0.0719535,-2.41768,0.459947,-7.8827,13.525390625,15.2689,206.517836914
621,69.23,768,1326,1486,1524,1519,0.116275,3.65699,0.0582157,1.40553,0.759784,-12.4938,12.5,15.2573,190.71625
622,69.327,786,1358,1486,1524,1520,0.0922685,3.47421,0.341943,-2.33413,-0.717821,-14.4394,13.37890625,15.2573,204.125986328
623,69.43,819,1411,1486,1524,1519,0.0896889,3.1225,0.711805,1.10042,-0.0579686,-11.8697,14.990234375,15.2573,228.71050293
624,69.528,846,1486,1485,1524,1520,0.0896889,3.1225,0.711805,1.10042,-0.0579686,-11.8697,16.30859375,15.2355,248.469580078
625,69.631,811,1490,1485,1524,1519,0.0528976,2.05603,0.926291,0.456706,-1.24926,-7.01671,14.599609375,15.2355,222.432348633
626,69.729,871,1489,1488,1524,1520,0.0528976,2.05603,0.926291,0.456706,-1.24926,-7.01671,17.529296875,15.2355,267.067602539
627,69.831,850,1489,1488,1524,1520,0.0787269,1.62276,0.623881,0.575095,-0.298776,-9.36417,16.50390625,15.2272,251.30828125
628,69.93,800,1489,1485,1524,1519,0.0706102,1.27552,0.32189,-0.622171,1.03324,-12.9008,14.0625,15.2272,214.1325
629,70.032,752,1489,1488,1524,1520,0.0704509,0.98602,0.106598,-0.366537,0.704759,-13.5915,11.71875,15.2272,178.44375
630,70.13,791,1489,1485,1524,1519,0.0786491,0.741051,-0.017673,0.576853,0.367759,-12.9356,13.623046875,15.2224,207.37546875
631,70.233,756,1489,1485,1524,1517,0.0824604,0.549963,-0.0917527,1.07559,-0.549762,-8.99706,11.9140625,15.2224,181.360625
632,70.331,799,1489,1485,1543,1517,0.07728,0.411638,-0.156874,1.36661,-1.85026,-6.84064,14.013671875,15.2224,213.32171875
633,70.433,560,1489,1488,1561,1519,0.0675334,0.295419,-0.19929,1.18207,-0.0746677,-10.7729,2.34375,15.2564,35.7571875
634,70.532,795,1489,1485,1565,1517,0.0490827,0.190719,-0.131695,-0.0267038,-0.603549,-7.76956,13.818359375,15.2564,210.818417969
635,70.634,769,1489,1488,1568,1519,0.0402468,0.11884,-0.0887624,1.96625,-0.745328,-5.85456,12.548828125,15.2564,191.449941406
636,70.732,789,1489,1485,1569,1517,0.0297068,0.0496135,-0.168049,0.627247,-2.30791,-9.61911,13.525390625,15.2497,206.258149414
637,70.835,757,1489,1485,1569,1519,0.0231536,0.0113676,-0.200275,0.617293,-1.99261,-9.72512,11.962890625,15.2497,182.430493164
638,70.933,755,1489,1485,1568,1517,0.016495,-0.0081065,-0.191376,0.552755,0.946391,-6.87652,11.865234375,15.2497,180.941264648
639,71.036,783,1489,1485,1569,1517,0.0190071,-0.0195951,-0.198319,0.673576,-1.66732,-8.22041,13.232421875,15.251,201.807666016
640,71.138,741,1489,1488,1568,1520,0.0252127,-0.0177074,-0.189474,2.32827,1.21538,-6.85826,11.181640625,15.251,170.531201172
641,71.236,792,1489,1485,1569,1517,0.0217067,-0.0133878,-0.210419,-2.72347,1.26767,-14.1326,13.671875,15.251,208.509765625
642,71.339,772,1489,1485,1569,1519,0.0425952,-0.00780413,-0.19888,0.234086,0.310936,-10.2405,12.6953125,15.2499,193.602246094
643,71.437,743,1489,1485,1570,1519,0.0506887,0.00303378,-0.212249,-1.05779,0.759118,-11.8609,11.279296875,15.2499,172.008149414
644,71.539,797,1489,1485,1572,1517,0.063226,0.0136401,-0.209516,0.115371,0.270638,-9.24703,13.916015625,15.2499,212.21784668
645,71.638,791,1489,1488,1573,1519,0.0838094,0.023822,-0.23576,2.92599,-0.552041,-7.38432,13.623046875,15.2532,207.795058594
646,71.74,775,1489,1485,1573,1517,0.0979523,0.0318836,-0.268417,-0.541966,0.903247,-12.5063,12.841796875,15.2532,195.878496094
647,71.838,823,1489,1485,1573,1517,0.114739,0.0399338,-0.256333,1.0795,0.252837,-9.66467,15.185546875,15.2532,231.628183594
648,71.941,769,1489,1485,1572,1517,0.125982,0.0435985,-0.257971,0.50431,0.128926,-9.55071,12.548828125,15.2599,191.493862305
649,72.039,763,1489,1485,1572,1517,0.143793,0.0447375,-0.252726,-0.0162364,-1.13507,-11.4089,12.255859375,15.2599,187.023188477
650,72.142,752,1489,1488,1572,1520,0.17082,0.0520136,-0.245519,1.05866,0.398436,-7.48891,11.71875,15.2599,178.826953125
651,72.24,753,1489,1485,1565,1519,0.188853,0.0598568,-0.237342,0.307695,-0.494834,-11.1924,11.767578125,15.2701,179.692094727
652,72.342,713,1489,1485,1565,1519,0.204046,0.0763339,-0.192875,1.54111,-0.587541,-9.10936,9.814453125,15.2701,149.867680664
653,72.441,735,1489,1485,1557,1520,0.213611,0.0929575,-0.130164,-0.299304,-1.01008,-7.85026,10.888671875,15.2701,166.271108398
654,72.542,747,1489,1485,1557,1520,0.229669,0.119642,-0.06934,-0.454909,1.0816,-12.0802,11.474609375,15.2806,175.338916016
655,72.641,760,1489,1485,1537,1520,0.233637,0.133841,-0.0196837,-1.29447,0.700673,-11.319,12.109375,15.2806,185.038515625
656,72.744,779,1489,1485,1537,1520,0.246042,0.147675,0.020735,0.0950475,-0.614327,-11.8635,13.037109375,15.2806,199.214853516
657,72.842,759,1489,1485,1534,1520,0.237564,0.160607,0.034378,0.0565333,1.4361,-11.7299,12.060546875,15.2806,184.292392578
658,72.944,747,1492,1485,1534,1520,0.232657,0.155317,0.0644971,-0.130747,-1.04329,-10.5937,11.474609375,15.2806,175.338916016
659,73.043,754,1492,1485,1534,1520,0.234491,0.162055,0.0985525,-0.592668,0.580221,-11.6423,11.81640625,15.2806,180.561777344
660,73.145,741,1542,1488,1534,1518,0.240872,0.159081,0.123914,-0.430534,-1.32378,-8.78402,11.181640625,15.2817,170.874477539
